"","diagYm","sidoName","usedMedicineQty","population"
"3626",201309,"파주시",5764,319439
"3627",201309,"평택시",12301,375434
"3628",201309,"포천시",7476,133349
"3629",201309,"포항시",42280,499943
"3630",201309,"하남시",585,135833
"3631",201309,"화성시",13191,470027
"3632",201310,"강릉시",38010,214003
"3633",201310,"거제시",7194,222600
"3634",201310,"경산시",7996,257604
"3635",201310,"경주시",15006,249401
"3636",201310,"계룡시",90,39788
"3637",201310,"고양시",84391,885158
"3638",201310,"공주시",7791,113865
"3639",201310,"광명시",5053,322775
"3640",201310,"광양시",1280,135324
"3641",201310,"광주광역시",115382,1447291
"3642",201310,"광주시",1924,221569
"3643",201310,"구리시",15744,182075
"3644",201310,"구미시",27263,393430
"3645",201310,"군산시",6826,255605
"3646",201310,"군포시",13085,270830
"3647",201310,"김제시",4187,81735
"3648",201310,"김천시",2037,125191
"3649",201310,"김포시",9769,214050
"3650",201310,"김해시",12712,478109
"3651",201310,"나주시",1940,76966
"3652",201310,"남양주시",9765,520270
"3653",201310,"남원시",6446,77436
"3654",201310,"논산시",5945,115614
"3655",201310,"당진시",2718,133686
"3656",201310,"대구광역시",248384,2395518
"3657",201310,"대전광역시",106250,1469599
"3658",201310,"동두천시",1589,89226
"3659",201310,"동해시",1667,88006
"3660",201310,"목포시",41969,245720
"3661",201310,"문경시",3148,67749
"3662",201310,"밀양시",4216,97286
"3663",201310,"보령시",2591,95781
"3664",201310,"부산광역시",298191,3346609
"3665",201310,"사천시",3243,104709
"3666",201310,"삼척시",632,65812
"3667",201310,"상주시",6413,96360
"3668",201310,"서귀포시",2690,127974
"3669",201310,"서산시",4243,152892
"3670",201310,"서울특별시",1004886,9512332
"3671",201310,"성남시",96275,924284
"3672",201310,"세종특별자치시",52,90935
"3673",201310,"속초시",4100,79372
"3674",201310,"수원시",92323,1040388
"3675",201310,"순천시",19972,254214
"3676",201310,"시흥시",18134,388402
"3677",201310,"아산시",3688,269897
"3678",201310,"안동시",23830,163300
"3679",201310,"안산시",49327,690047
"3680",201310,"안성시",5536,174065
"3681",201310,"안양시",43590,588878
"3682",201310,"양산시",46597,246583
"3683",201310,"양주시",240,180668
"3684",201310,"여수시",7617,265010
"3685",201310,"여주시",2305,98763
"3686",201310,"영주시",1507,106837
"3687",201310,"영천시",3036,92739
"3688",201310,"오산시",5722,179281
"3689",201310,"용인시",13942,839237
"3690",201310,"울산광역시",75687,1055783
"3691",201310,"원주시",43653,305068
"3692",201310,"의왕시",925,141614
"3693",201310,"의정부시",30931,409974
"3694",201310,"이천시",3233,190167
"3695",201310,"익산시",23185,290208
"3696",201310,"인천광역시",184506,2595806
"3697",201310,"전주시",73848,637613
"3698",201310,"정읍시",5227,108003
"3699",201310,"제주시",37772,393694
"3700",201310,"제천시",3911,131977
"3701",201310,"진주시",46485,330411
"3702",201310,"창원시",101281,1028138
"3703",201310,"천안시",52352,559514
"3704",201310,"청주시",47682,787105
"3705",201310,"춘천시",24663,270354
"3706",201310,"충주시",7904,198332
"3707",201310,"태백시",1558,50807
"3708",201310,"통영시",6131,126382
"3709",201310,"파주시",4876,319439
"3710",201310,"평택시",13200,375434
"3711",201310,"포천시",6322,133349
"3712",201310,"포항시",45563,499943
"3713",201310,"하남시",651,135833
"3714",201310,"화성시",12183,470027
"3715",201311,"강릉시",11731,214003
"3716",201311,"거제시",1875,222600
"3717",201311,"경산시",2893,257604
"3718",201311,"경주시",4648,249401
"3719",201311,"계룡시",49,39788
"3720",201311,"고양시",27170,885158
"3721",201311,"공주시",3726,113865
"3722",201311,"광명시",1381,322775
"3723",201311,"광양시",892,135324
"3724",201311,"광주광역시",38526,1447291
"3725",201311,"광주시",391,221569
"3726",201311,"구리시",4129,182075
"3727",201311,"구미시",8836,393430
"3728",201311,"군산시",2974,255605
"3729",201311,"군포시",3665,270830
"3730",201311,"김제시",1534,81735
"3731",201311,"김천시",594,125191
"3732",201311,"김포시",3269,214050
"3733",201311,"김해시",4736,478109
"3734",201311,"나주시",1793,76966
"3735",201311,"남양주시",2823,520270
"3736",201311,"남원시",3475,77436
"3737",201311,"논산시",1893,115614
"3738",201311,"당진시",698,133686
"3739",201311,"대구광역시",87169,2395518
"3740",201311,"대전광역시",33958,1469599
"3741",201311,"동두천시",365,89226
"3742",201311,"동해시",499,88006
"3743",201311,"목포시",14369,245720
"3744",201311,"문경시",1435,67749
"3745",201311,"밀양시",810,97286
"3746",201311,"보령시",753,95781
"3747",201311,"부산광역시",93159,3346609
"3748",201311,"사천시",1425,104709
"3749",201311,"삼척시",440,65812
"3750",201311,"상주시",1891,96360
"3751",201311,"서귀포시",1246,127974
"3752",201311,"서산시",1493,152892
"3753",201311,"서울특별시",359983,9512332
"3754",201311,"성남시",32381,924284
"3755",201311,"속초시",1031,79372
"3756",201311,"수원시",30834,1040388
"3757",201311,"순천시",5181,254214
"3758",201311,"시흥시",7285,388402
"3759",201311,"아산시",975,269897
"3760",201311,"안동시",7877,163300
"3761",201311,"안산시",16590,690047
"3762",201311,"안성시",1535,174065
"3763",201311,"안양시",11991,588878
"3764",201311,"양산시",12600,246583
"3765",201311,"양주시",168,180668
"3766",201311,"여수시",2905,265010
"3767",201311,"여주시",592,98763
"3768",201311,"영주시",607,106837
"3769",201311,"영천시",551,92739
"3770",201311,"오산시",1637,179281
"3771",201311,"용인시",3644,839237
"3772",201311,"울산광역시",22213,1055783
"3773",201311,"원주시",14779,305068
"3774",201311,"의왕시",167,141614
"3775",201311,"의정부시",12444,409974
"3776",201311,"이천시",683,190167
"3777",201311,"익산시",8452,290208
"3778",201311,"인천광역시",70543,2595806
"3779",201311,"전주시",12674,637613
"3780",201311,"정읍시",1532,108003
"3781",201311,"제주시",11981,393694
"3782",201311,"제천시",1281,131977
"3783",201311,"진주시",15455,330411
"3784",201311,"창원시",38774,1028138
"3785",201311,"천안시",14999,559514
"3786",201311,"청주시",12687,787105
"3787",201311,"춘천시",8076,270354
"3788",201311,"충주시",2984,198332
"3789",201311,"태백시",876,50807
"3790",201311,"통영시",1973,126382
"3791",201311,"파주시",1809,319439
"3792",201311,"평택시",5420,375434
"3793",201311,"포천시",1837,133349
"3794",201311,"포항시",13613,499943
"3795",201311,"하남시",138,135833
"3796",201311,"화성시",3600,470027
"3797",201312,"강릉시",39399,214003
"3798",201312,"거제시",6237,222600
"3799",201312,"경산시",7221,257604
"3800",201312,"경주시",15160,249401
"3801",201312,"계룡시",349,39788
"3802",201312,"고양시",70051,885158
"3803",201312,"공주시",5176,113865
"3804",201312,"광명시",5283,322775
"3805",201312,"광양시",1171,135324
"3806",201312,"광주광역시",107626,1447291
"3807",201312,"광주시",2549,221569
"3808",201312,"구리시",14630,182075
"3809",201312,"구미시",29670,393430
"3810",201312,"군산시",6515,255605
"3811",201312,"군포시",11391,270830
"3812",201312,"김제시",3245,81735
"3813",201312,"김천시",2200,125191
"3814",201312,"김포시",10739,214050
"3815",201312,"김해시",14593,478109
"3816",201312,"나주시",2810,76966
"3817",201312,"남양주시",11398,520270
"3818",201312,"남원시",7658,77436
"3819",201312,"논산시",3777,115614
"3820",201312,"당진시",2827,133686
"3821",201312,"대구광역시",243174,2395518
"3822",201312,"대전광역시",93557,1469599
"3823",201312,"동두천시",1415,89226
"3824",201312,"동해시",3170,88006
"3825",201312,"목포시",40109,245720
"3826",201312,"문경시",3720,67749
"3827",201312,"밀양시",3320,97286
"3828",201312,"보령시",2814,95781
"3829",201312,"부산광역시",288982,3346609
"3830",201312,"사천시",3627,104709
"3831",201312,"삼척시",478,65812
"3832",201312,"상주시",6900,96360
"3833",201312,"서귀포시",3135,127974
"3834",201312,"서산시",3284,152892
"3835",201312,"서울특별시",976064,9512332
"3836",201312,"성남시",88151,924284
"3837",201312,"세종특별자치시",60,90935
"3838",201312,"속초시",2895,79372
"3839",201312,"수원시",93160,1040388
"3840",201312,"순천시",16986,254214
"3841",201312,"시흥시",17543,388402
"3842",201312,"아산시",3161,269897
"3843",201312,"안동시",21712,163300
"3844",201312,"안산시",48966,690047
"3845",201312,"안성시",5012,174065
"3846",201312,"안양시",39044,588878
"3847",201312,"양산시",40628,246583
"3848",201312,"양주시",210,180668
"3849",201312,"여수시",7100,265010
"3850",201312,"여주시",1534,98763
"3851",201312,"영주시",2001,106837
"3852",201312,"영천시",3706,92739
"3853",201312,"오산시",4904,179281
"3854",201312,"용인시",10289,839237
"3855",201312,"울산광역시",70835,1055783
"3856",201312,"원주시",36680,305068
"3857",201312,"의왕시",1232,141614
"3858",201312,"의정부시",30047,409974
"3859",201312,"이천시",4710,190167
"3860",201312,"익산시",26377,290208
"3861",201312,"인천광역시",178337,2595806
"3862",201312,"전주시",31488,637613
"3863",201312,"정읍시",4578,108003
"3864",201312,"제주시",32707,393694
"3865",201312,"제천시",5018,131977
"3866",201312,"진주시",44576,330411
"3867",201312,"창원시",97869,1028138
"3868",201312,"천안시",46248,559514
"3869",201312,"청주시",44825,787105
"3870",201312,"춘천시",23391,270354
"3871",201312,"충주시",7965,198332
"3872",201312,"태백시",2711,50807
"3873",201312,"통영시",7329,126382
"3874",201312,"파주시",4295,319439
"3875",201312,"평택시",15315,375434
"3876",201312,"포천시",5224,133349
"3877",201312,"포항시",42883,499943
"3878",201312,"하남시",370,135833
"3879",201312,"화성시",14362,470027
"3880",201401,"강릉시",36366,214003
"3881",201401,"거제시",6244,222600
"3882",201401,"경산시",7363,257604
"3883",201401,"경주시",18278,249401
"3884",201401,"계룡시",442,39788
"3885",201401,"고양시",70835,885158
"3886",201401,"공주시",5317,113865
"3887",201401,"광명시",5858,322775
"3888",201401,"광양시",661,135324
"3889",201401,"광주광역시",99596,1447291
"3890",201401,"광주시",1949,221569
"3891",201401,"구리시",15381,182075
"3892",201401,"구미시",28201,393430
"3893",201401,"군산시",7552,255605
"3894",201401,"군포시",12969,270830
"3895",201401,"김제시",1559,81735
"3896",201401,"김천시",1909,125191
"3897",201401,"김포시",13176,214050
"3898",201401,"김해시",13998,478109
"3899",201401,"나주시",2990,76966
"3900",201401,"남양주시",9218,520270
"3901",201401,"남원시",5613,77436
"3902",201401,"논산시",6931,115614
"3903",201401,"당진시",3533,133686
"3904",201401,"대구광역시",204466,2395518
"3905",201401,"대전광역시",98920,1469599
"3906",201401,"동두천시",1333,89226
"3907",201401,"동해시",3164,88006
"3908",201401,"목포시",41024,245720
"3909",201401,"문경시",3972,67749
"3910",201401,"밀양시",2934,97286
"3911",201401,"보령시",2349,95781
"3912",201401,"부산광역시",266349,3346609
"3913",201401,"사천시",3071,104709
"3914",201401,"삼척시",925,65812
"3915",201401,"상주시",6826,96360
"3916",201401,"서귀포시",2586,127974
"3917",201401,"서산시",4817,152892
"3918",201401,"서울특별시",971675,9512332
"3919",201401,"성남시",93111,924284
"3920",201401,"세종특별자치시",60,90935
"3921",201401,"속초시",3730,79372
"3922",201401,"수원시",87059,1040388
"3923",201401,"순천시",20510,254214
"3924",201401,"시흥시",15360,388402
"3925",201401,"아산시",3629,269897
"3926",201401,"안동시",23792,163300
"3927",201401,"안산시",52446,690047
"3928",201401,"안성시",4249,174065
"3929",201401,"안양시",37534,588878
"3930",201401,"양산시",37969,246583
"3931",201401,"양주시",731,180668
"3932",201401,"여수시",6775,265010
"3933",201401,"여주시",1050,98763
"3934",201401,"영주시",3032,106837
"3935",201401,"영천시",3709,92739
"3936",201401,"오산시",5849,179281
"3937",201401,"용인시",12486,839237
"3938",201401,"울산광역시",66395,1055783
"3939",201401,"원주시",39384,305068
"3940",201401,"의왕시",795,141614
"3941",201401,"의정부시",28833,409974
"3942",201401,"이천시",4660,190167
"3943",201401,"익산시",20365,290208
"3944",201401,"인천광역시",181966,2595806
"3945",201401,"전주시",31805,637613
"3946",201401,"정읍시",2804,108003
"3947",201401,"제주시",32453,393694
"3948",201401,"제천시",4066,131977
"3949",201401,"진주시",46186,330411
"3950",201401,"창원시",100591,1028138
"3951",201401,"천안시",44766,559514
"3952",201401,"청주시",42967,787105
"3953",201401,"춘천시",22116,270354
"3954",201401,"충주시",7536,198332
"3955",201401,"태백시",1557,50807
"3956",201401,"통영시",6002,126382
"3957",201401,"파주시",5429,319439
"3958",201401,"평택시",17887,375434
"3959",201401,"포천시",4069,133349
"3960",201401,"포항시",40266,499943
"3961",201401,"하남시",535,135833
"3962",201401,"화성시",14630,470027
"3963",201402,"강릉시",30977,214003
"3964",201402,"거제시",5403,222600
"3965",201402,"경산시",5064,257604
"3966",201402,"경주시",16140,249401
"3967",201402,"계룡시",215,39788
"3968",201402,"고양시",66653,885158
"3969",201402,"공주시",5541,113865
"3970",201402,"광명시",3882,322775
"3971",201402,"광양시",921,135324
"3972",201402,"광주광역시",93896,1447291
"3973",201402,"광주시",2826,221569
"3974",201402,"구리시",15416,182075
"3975",201402,"구미시",28728,393430
"3976",201402,"군산시",6863,255605
"3977",201402,"군포시",9364,270830
"3978",201402,"김제시",1396,81735
"3979",201402,"김천시",4669,125191
"3980",201402,"김포시",8903,214050
"3981",201402,"김해시",11302,478109
"3982",201402,"나주시",3243,76966
"3983",201402,"남양주시",8018,520270
"3984",201402,"남원시",6141,77436
"3985",201402,"논산시",4124,115614
"3986",201402,"당진시",3802,133686
"3987",201402,"대구광역시",218952,2395518
"3988",201402,"대전광역시",88820,1469599
"3989",201402,"동두천시",940,89226
"3990",201402,"동해시",1760,88006
"3991",201402,"목포시",37442,245720
"3992",201402,"문경시",4231,67749
"3993",201402,"밀양시",3003,97286
"3994",201402,"보령시",3394,95781
"3995",201402,"부산광역시",258074,3346609
"3996",201402,"사천시",2277,104709
"3997",201402,"삼척시",667,65812
"3998",201402,"상주시",5305,96360
"3999",201402,"서귀포시",1958,127974
"4000",201402,"서산시",3988,152892
"4001",201402,"서울특별시",874657,9512332
"4002",201402,"성남시",83274,924284
"4003",201402,"세종특별자치시",60,90935
"4004",201402,"속초시",2305,79372
"4005",201402,"수원시",87020,1040388
"4006",201402,"순천시",16854,254214
"4007",201402,"시흥시",15578,388402
"4008",201402,"아산시",3290,269897
"4009",201402,"안동시",20809,163300
"4010",201402,"안산시",48500,690047
"4011",201402,"안성시",4640,174065
"4012",201402,"안양시",38742,588878
"4013",201402,"양산시",32788,246583
"4014",201402,"양주시",330,180668
"4015",201402,"여수시",6958,265010
"4016",201402,"여주시",1268,98763
"4017",201402,"영주시",2149,106837
"4018",201402,"영천시",3210,92739
"4019",201402,"오산시",6963,179281
"4020",201402,"용인시",11876,839237
"4021",201402,"울산광역시",65758,1055783
"4022",201402,"원주시",32678,305068
"4023",201402,"의왕시",582,141614
"4024",201402,"의정부시",29261,409974
"4025",201402,"이천시",3873,190167
"4026",201402,"익산시",20439,290208
"4027",201402,"인천광역시",167496,2595806
"4028",201402,"전주시",32512,637613
"4029",201402,"정읍시",4096,108003
"4030",201402,"제주시",25069,393694
"4031",201402,"제천시",3901,131977
"4032",201402,"진주시",41795,330411
"4033",201402,"창원시",89397,1028138
"4034",201402,"천안시",40943,559514
"4035",201402,"청주시",42466,787105
"4036",201402,"춘천시",22944,270354
"4037",201402,"충주시",6977,198332
"4038",201402,"태백시",1236,50807
"4039",201402,"통영시",6267,126382
"4040",201402,"파주시",3879,319439
"4041",201402,"평택시",12090,375434
"4042",201402,"포천시",3928,133349
"4043",201402,"포항시",36978,499943
"4044",201402,"하남시",465,135833
"4045",201402,"화성시",16361,470027
"4046",201403,"강릉시",11025,214003
"4047",201403,"거제시",2547,222600
"4048",201403,"경산시",2188,257604
"4049",201403,"경주시",5205,249401
"4050",201403,"계룡시",74,39788
"4051",201403,"고양시",25633,885158
"4052",201403,"공주시",2581,113865
"4053",201403,"광명시",1109,322775
"4054",201403,"광양시",410,135324
"4055",201403,"광주광역시",40754,1447291
"4056",201403,"광주시",482,221569
"4057",201403,"구리시",3878,182075
"4058",201403,"구미시",9157,393430
"4059",201403,"군산시",2292,255605
"4060",201403,"군포시",4366,270830
"4061",201403,"김제시",417,81735
"4062",201403,"김천시",832,125191
"4063",201403,"김포시",3745,214050
"4064",201403,"김해시",3773,478109
"4065",201403,"나주시",1635,76966
"4066",201403,"남양주시",2849,520270
"4067",201403,"남원시",3559,77436
"4068",201403,"논산시",2418,115614
"4069",201403,"당진시",1181,133686
"4070",201403,"대구광역시",80055,2395518
"4071",201403,"대전광역시",32118,1469599
"4072",201403,"동두천시",288,89226
"4073",201403,"동해시",529,88006
"4074",201403,"목포시",13800,245720
"4075",201403,"문경시",1588,67749
"4076",201403,"밀양시",1099,97286
"4077",201403,"보령시",808,95781
"4078",201403,"부산광역시",93671,3346609
"4079",201403,"사천시",1136,104709
"4080",201403,"삼척시",556,65812
"4081",201403,"상주시",1876,96360
"4082",201403,"서귀포시",1051,127974
"4083",201403,"서산시",1936,152892
"4084",201403,"서울특별시",330106,9512332
"4085",201403,"성남시",28935,924284
"4086",201403,"속초시",1229,79372
"4087",201403,"수원시",31104,1040388
"4088",201403,"순천시",5730,254214
"4089",201403,"시흥시",6231,388402
"4090",201403,"아산시",943,269897
"4091",201403,"안동시",8857,163300
"4092",201403,"안산시",12764,690047
"4093",201403,"안성시",1694,174065
"4094",201403,"안양시",13649,588878
"4095",201403,"양산시",12400,246583
"4096",201403,"양주시",240,180668
"4097",201403,"여수시",2291,265010
"4098",201403,"여주시",500,98763
"4099",201403,"영주시",728,106837
"4100",201403,"영천시",857,92739
"4101",201403,"오산시",2013,179281
"4102",201403,"용인시",4149,839237
"4103",201403,"울산광역시",21409,1055783
"4104",201403,"원주시",12533,305068
"4105",201403,"의왕시",90,141614
"4106",201403,"의정부시",8122,409974
"4107",201403,"이천시",1174,190167
"4108",201403,"익산시",7928,290208
"4109",201403,"인천광역시",67232,2595806
"4110",201403,"전주시",10750,637613
"4111",201403,"정읍시",1614,108003
"4112",201403,"제주시",11370,393694
"4113",201403,"제천시",1193,131977
"4114",201403,"진주시",14451,330411
"4115",201403,"창원시",38353,1028138
"4116",201403,"천안시",13211,559514
"4117",201403,"청주시",11827,787105
"4118",201403,"춘천시",8229,270354
"4119",201403,"충주시",4191,198332
"4120",201403,"태백시",665,50807
"4121",201403,"통영시",2098,126382
"4122",201403,"파주시",1244,319439
"4123",201403,"평택시",4791,375434
"4124",201403,"포천시",1503,133349
"4125",201403,"포항시",12363,499943
"4126",201403,"하남시",105,135833
"4127",201403,"화성시",4742,470027
"4128",201404,"강릉시",12075,214003
"4129",201404,"거제시",2537,222600
"4130",201404,"경산시",2155,257604
"4131",201404,"경주시",5430,249401
"4132",201404,"계룡시",75,39788
"4133",201404,"고양시",25582,885158
"4134",201404,"공주시",2243,113865
"4135",201404,"과천시",30,65292
"4136",201404,"광명시",1148,322775
"4137",201404,"광양시",778,135324
"4138",201404,"광주광역시",42510,1447291
"4139",201404,"광주시",717,221569
"4140",201404,"구리시",4501,182075
"4141",201404,"구미시",8779,393430
"4142",201404,"군산시",3267,255605
"4143",201404,"군포시",4731,270830
"4144",201404,"김제시",439,81735
"4145",201404,"김천시",1412,125191
"4146",201404,"김포시",3055,214050
"4147",201404,"김해시",3606,478109
"4148",201404,"나주시",2225,76966
"4149",201404,"남양주시",2398,520270
"4150",201404,"남원시",3317,77436
"4151",201404,"논산시",2632,115614
"4152",201404,"당진시",862,133686
"4153",201404,"대구광역시",91810,2395518
"4154",201404,"대전광역시",35809,1469599
"4155",201404,"동두천시",398,89226
"4156",201404,"동해시",466,88006
"4157",201404,"목포시",14001,245720
"4158",201404,"문경시",1621,67749
"4159",201404,"밀양시",1028,97286
"4160",201404,"보령시",1363,95781
"4161",201404,"부산광역시",95993,3346609
"4162",201404,"사천시",1063,104709
"4163",201404,"삼척시",459,65812
"4164",201404,"상주시",1699,96360
"4165",201404,"서귀포시",1130,127974
"4166",201404,"서산시",1159,152892
"4167",201404,"서울특별시",362848,9512332
"4168",201404,"성남시",30511,924284
"4169",201404,"세종특별자치시",78,90935
"4170",201404,"속초시",1328,79372
"4171",201404,"수원시",34511,1040388
"4172",201404,"순천시",5753,254214
"4173",201404,"시흥시",5788,388402
"4174",201404,"아산시",997,269897
"4175",201404,"안동시",8066,163300
"4176",201404,"안산시",15545,690047
"4177",201404,"안성시",2029,174065
"4178",201404,"안양시",11209,588878
"4179",201404,"양산시",13429,246583
"4180",201404,"양주시",99,180668
"4181",201404,"여수시",2274,265010
"4182",201404,"여주시",693,98763
"4183",201404,"영주시",341,106837
"4184",201404,"영천시",1422,92739
"4185",201404,"오산시",2366,179281
"4186",201404,"용인시",4445,839237
"4187",201404,"울산광역시",20799,1055783
"4188",201404,"원주시",14607,305068
"4189",201404,"의왕시",146,141614
"4190",201404,"의정부시",9667,409974
"4191",201404,"이천시",1202,190167
"4192",201404,"익산시",9236,290208
"4193",201404,"인천광역시",70862,2595806
"4194",201404,"전주시",14666,637613
"4195",201404,"정읍시",2853,108003
"4196",201404,"제주시",10659,393694
"4197",201404,"제천시",1049,131977
"4198",201404,"진주시",16150,330411
"4199",201404,"창원시",42679,1028138
"4200",201404,"천안시",16584,559514
"4201",201404,"청주시",14425,787105
"4202",201404,"춘천시",10569,270354
"4203",201404,"충주시",3074,198332
"4204",201404,"태백시",568,50807
"4205",201404,"통영시",2424,126382
"4206",201404,"파주시",969,319439
"4207",201404,"평택시",6010,375434
"4208",201404,"포천시",1510,133349
"4209",201404,"포항시",11915,499943
"4210",201404,"하남시",188,135833
"4211",201404,"화성시",5480,470027
"4212",201405,"강릉시",11381,214003
"4213",201405,"거제시",2235,222600
"4214",201405,"경산시",2280,257604
"4215",201405,"경주시",6155,249401
"4216",201405,"계룡시",74,39788
"4217",201405,"고양시",27065,885158
"4218",201405,"공주시",2802,113865
"4219",201405,"광명시",1320,322775
"4220",201405,"광양시",829,135324
"4221",201405,"광주광역시",40017,1447291
"4222",201405,"광주시",391,221569
"4223",201405,"구리시",4252,182075
"4224",201405,"구미시",9771,393430
"4225",201405,"군산시",2494,255605
"4226",201405,"군포시",4084,270830
"4227",201405,"김제시",436,81735
"4228",201405,"김천시",1672,125191
"4229",201405,"김포시",3509,214050
"4230",201405,"김해시",3622,478109
"4231",201405,"나주시",1978,76966
"4232",201405,"남양주시",2872,520270
"4233",201405,"남원시",3443,77436
"4234",201405,"논산시",2444,115614
"4235",201405,"당진시",875,133686
"4236",201405,"대구광역시",84371,2395518
"4237",201405,"대전광역시",33342,1469599
"4238",201405,"동두천시",365,89226
"4239",201405,"동해시",436,88006
"4240",201405,"목포시",14596,245720
"4241",201405,"문경시",1623,67749
"4242",201405,"밀양시",970,97286
"4243",201405,"보령시",1093,95781
"4244",201405,"부산광역시",90868,3346609
"4245",201405,"사천시",1304,104709
"4246",201405,"삼척시",400,65812
"4247",201405,"상주시",1917,96360
"4248",201405,"서귀포시",1081,127974
"4249",201405,"서산시",1268,152892
"4250",201405,"서울특별시",346115,9512332
"4251",201405,"성남시",29592,924284
"4252",201405,"세종특별자치시",156,90935
"4253",201405,"속초시",1181,79372
"4254",201405,"수원시",30656,1040388
"4255",201405,"순천시",5029,254214
"4256",201405,"시흥시",7163,388402
"4257",201405,"아산시",808,269897
"4258",201405,"안동시",8533,163300
"4259",201405,"안산시",15728,690047
"4260",201405,"안성시",1603,174065
"4261",201405,"안양시",10103,588878
"4262",201405,"양산시",11429,246583
"4263",201405,"양주시",128,180668
"4264",201405,"여수시",2158,265010
"4265",201405,"여주시",483,98763
"4266",201405,"영주시",594,106837
"4267",201405,"영천시",966,92739
"4268",201405,"오산시",2158,179281
"4269",201405,"용인시",4522,839237
"4270",201405,"울산광역시",23348,1055783
"4271",201405,"원주시",13483,305068
"4272",201405,"의왕시",134,141614
"4273",201405,"의정부시",9708,409974
"4274",201405,"이천시",1106,190167
"4275",201405,"익산시",8152,290208
"4276",201405,"인천광역시",69291,2595806
"4277",201405,"전주시",30012,637613
"4278",201405,"정읍시",1798,108003
"4279",201405,"제주시",10866,393694
"4280",201405,"제천시",1218,131977
"4281",201405,"진주시",14618,330411
"4282",201405,"창원시",41260,1028138
"4283",201405,"천안시",16197,559514
"4284",201405,"청주시",14491,787105
"4285",201405,"춘천시",8040,270354
"4286",201405,"충주시",4170,198332
"4287",201405,"태백시",426,50807
"4288",201405,"통영시",1890,126382
"4289",201405,"파주시",1473,319439
"4290",201405,"평택시",6155,375434
"4291",201405,"포천시",1076,133349
"4292",201405,"포항시",12028,499943
"4293",201405,"하남시",370,135833
"4294",201405,"화성시",5356,470027
"4295",201406,"강릉시",13823,214003
"4296",201406,"거제시",2250,222600
"4297",201406,"경산시",2087,257604
"4298",201406,"경주시",5257,249401
"4299",201406,"계룡시",60,39788
"4300",201406,"고양시",25042,885158
"4301",201406,"공주시",1965,113865
"4302",201406,"광명시",1436,322775
"4303",201406,"광양시",677,135324
"4304",201406,"광주광역시",40267,1447291
"4305",201406,"광주시",466,221569
"4306",201406,"구리시",4289,182075
"4307",201406,"구미시",8017,393430
"4308",201406,"군산시",2414,255605
"4309",201406,"군포시",3746,270830
"4310",201406,"김제시",493,81735
"4311",201406,"김천시",1731,125191
"4312",201406,"김포시",3698,214050
"4313",201406,"김해시",3384,478109
"4314",201406,"나주시",1229,76966
"4315",201406,"남양주시",2910,520270
"4316",201406,"남원시",3003,77436
"4317",201406,"논산시",2298,115614
"4318",201406,"당진시",852,133686
"4319",201406,"대구광역시",75895,2395518
"4320",201406,"대전광역시",34763,1469599
"4321",201406,"동두천시",243,89226
"4322",201406,"동해시",468,88006
"4323",201406,"목포시",12856,245720
"4324",201406,"문경시",1212,67749
"4325",201406,"밀양시",1046,97286
"4326",201406,"보령시",1100,95781
"4327",201406,"부산광역시",84932,3346609
"4328",201406,"사천시",1227,104709
"4329",201406,"삼척시",354,65812
"4330",201406,"상주시",2160,96360
"4331",201406,"서귀포시",1354,127974
"4332",201406,"서산시",858,152892
"4333",201406,"서울특별시",332403,9512332
"4334",201406,"성남시",29549,924284
"4335",201406,"세종특별자치시",91,90935
"4336",201406,"속초시",1523,79372
"4337",201406,"수원시",30655,1040388
"4338",201406,"순천시",4694,254214
"4339",201406,"시흥시",6519,388402
"4340",201406,"아산시",702,269897
"4341",201406,"안동시",7829,163300
"4342",201406,"안산시",12454,690047
"4343",201406,"안성시",1941,174065
"4344",201406,"안양시",9788,588878
"4345",201406,"양산시",10914,246583
"4346",201406,"양주시",142,180668
"4347",201406,"여수시",1734,265010
"4348",201406,"여주시",619,98763
"4349",201406,"영주시",335,106837
"4350",201406,"영천시",981,92739
"4351",201406,"오산시",2179,179281
"4352",201406,"용인시",3836,839237
"4353",201406,"울산광역시",20608,1055783
"4354",201406,"원주시",14745,305068
"4355",201406,"의왕시",195,141614
"4356",201406,"의정부시",8149,409974
"4357",201406,"이천시",1334,190167
"4358",201406,"익산시",8303,290208
"4359",201406,"인천광역시",66038,2595806
"4360",201406,"전주시",29712,637613
"4361",201406,"정읍시",1604,108003
"4362",201406,"제주시",9294,393694
"4363",201406,"제천시",847,131977
"4364",201406,"진주시",14846,330411
"4365",201406,"창원시",38095,1028138
"4366",201406,"천안시",14676,559514
"4367",201406,"청주시",15335,787105
"4368",201406,"춘천시",9380,270354
"4369",201406,"충주시",3359,198332
"4370",201406,"태백시",252,50807
"4371",201406,"통영시",2308,126382
"4372",201406,"파주시",1392,319439
"4373",201406,"평택시",4839,375434
"4374",201406,"포천시",900,133349
"4375",201406,"포항시",12148,499943
"4376",201406,"하남시",297,135833
"4377",201406,"화성시",4568,470027
"4378",201407,"강릉시",14278,214003
"4379",201407,"거제시",3250,222600
"4380",201407,"경산시",2778,257604
"4381",201407,"경주시",6670,249401
"4382",201407,"계룡시",60,39788
"4383",201407,"고양시",28743,885158
"4384",201407,"공주시",2706,113865
"4385",201407,"광명시",1146,322775
"4386",201407,"광양시",712,135324
"4387",201407,"광주광역시",44574,1447291
"4388",201407,"광주시",367,221569
